Order ID,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ORD1103,2/2/2026,2/3/2026,CUST720,Ranbir Mammen,Home Office,PROD3051,Juice Pack,Grocery,West,Maharashtra,Aizawl,2,2534,15,4307.8,3305.14,1002.66,Credit Card,Cancelled,Hora-Gulati,usahota@dada.com,38,No,0
ORD1104,10/22/2025,10/25/2025,CUST540,Saumya Mahal,Home Office,PROD7469,Sugar,Grocery,West,Punjab,North Dumdum,10,4734,10,42606,28088.81,14517.19,Cash,Cancelled,"Vig, Bath and Mody",asastry@balasubramanian.com,13,No,0
ORD1105,5/9/2025,5/14/2025,CUST942,Aadhya Sharaf,Corporate,PROD9515,Mouse,Electronics,North,Andhra Pradesh,Erode,10,3776,0,37760,30356.77,7403.23,Net Banking,Pending,Luthra LLC,ztailor@borde-bhattacharyya.biz,46,No,0
ORD1106,12/15/2025,12/20/2025,CUST657,Wishi Talwar,Corporate,PROD4722,Notebook,Office Supplies,North,Meghalaya,Madanapalle,10,2149,10,19341,13862.78,5478.22,UPI,Pending,Iyer-Kapoor,aramaswamy@dey.com,17,No,0
ORD1107,10/7/2024,10/9/2024,CUST126,Upkaar Dyal,Home Office,PROD5388,Juice Pack,Grocery,West,West Bengal,Guwahati,2,3434,0,6868,6076.55,791.45,UPI,Cancelled,"Sharaf, Menon and Memon",isamra@wali.com,40,No,0
ORD1108,8/23/2024,8/27/2024,CUST399,Liam Kadakia,Consumer,PROD1291,Study Table,Furniture,North,Punjab,Proddatur,8,1183,20,7571.2,5318.81,2252.39,UPI,Return,Dalal LLC,nilimabalakrishnan@karan.info,41,No,0
ORD1109,8/26/2024,8/27/2024,CUST705,Yashvi Garde,Home Office,PROD9224,Keyboard,Electronics,West,Assam,Solapur,7,1014,5,6743.1,5339.6,1403.5,UPI,Pending,Dugal and Sons,chatresh41@vora.net,31,No,0
ORD1110,11/4/2025,11/6/2025,CUST891,Yamini Kaul,Home Office,PROD5770,Headphones,Electronics,South,Punjab,Proddatur,4,430,15,1462,1247.82,214.18,Cash,Delivered,Chawla-Garg,ipalla@trivedi.org,14,No,0
ORD1111,8/18/2025,8/19/2025,CUST490,Thomas Rana,Consumer,PROD3623,Bookshelf,Furniture,West,Tripura,Kulti,6,1619,15,8256.9,6504.92,1751.98,Net Banking,Cancelled,Memon and Sons,minhasqushi@hayer.info,28,No,0
ORD1112,12/8/2024,12/9/2024,CUST166,Kala Brahmbhatt,Home Office,PROD3915,Headphones,Electronics,North,Tamil Nadu,Rohtak,3,2955,0,8865,6114.05,2750.95,Net Banking,Return,Panchal LLC,anita69@dash-palla.com,17,No,0
ORD1113,9/9/2024,9/14/2024,CUST331,Utkarsh Naik,Corporate,PROD8406,Monitor,Electronics,West,Andhra Pradesh,Jodhpur,1,314,0,314,257.56,56.44,Cash,Cancelled,Bhargava-Bhatti,thakurwarhi@apte.com,38,No,0
ORD1114,2/12/2026,2/13/2026,CUST662,Zayyan Sagar,Home Office,PROD1307,Stapler,Office Supplies,South,Tamil Nadu,Malegaon,10,2145,20,17160,14712.9,2447.1,Cash,Return,Chand LLC,grovervivaan@goel-kant.biz,27,No,0
ORD1115,12/22/2025,12/24/2025,CUST868,Gavin Mallick,Consumer,PROD8443,Study Table,Furniture,West,Jharkhand,Ghaziabad,10,1839,5,17470.5,13273.09,4197.41,Cash,Pending,Sule PLC,haldertara@patil.net,43,No,0
ORD1116,5/25/2025,5/31/2025,CUST958,Girik Sharma,Corporate,PROD6450,Office Chair,Furniture,South,Bihar,Berhampur,10,1052,15,8942,6488.29,2453.71,Cash,Return,Kothari Group,pushtibhatnagar@gopal.com,28,No,0
ORD1117,10/16/2025,10/22/2025,CUST192,Alexander Kapadia,Consumer,PROD1043,Cooking Oil,Grocery,East,Telangana,Gulbarga,3,960,5,2736,1903.75,832.25,UPI,Cancelled,Chakrabarti-Sane,amalhotra@ganesan-sastry.com,28,No,0
ORD1118,3/12/2026,3/15/2026,CUST473,Wyatt Natt,Consumer,PROD7406,Study Table,Furniture,South,Telangana,Mirzapur,7,1714,20,9598.4,6155.11,3443.29,Credit Card,Pending,Chhabra LLC,sachdevtanmayi@saini.com,48,No,0
ORD1119,10/29/2025,10/31/2025,CUST758,Yahvi Mittal,Corporate,PROD7335,Pan,Office Supplies,North,Karnataka,Adoni,1,842,5,799.9,711.31,88.59,Net Banking,Pending,Pathak-Chokshi,wazirsaha@menon-loke.biz,27,No,0
ORD1120,3/4/2026,3/8/2026,CUST191,Anya Acharya,Consumer,PROD8576,Cooking Oil,Grocery,South,Madhya Pradesh,Chinsurah,1,396,15,336.6,259.92,76.68,UPI,Cancelled,Deshpande and Sons,balendraoak@comar.com,0,Yes,26
ORD1121,10/4/2024,10/7/2024,CUST800,Balveer Rattan,Corporate,PROD7844,Dining Table,Furniture,East,Telangana,Vellore,8,1475,10,10620,6662.22,3957.78,Cash,Cancelled,Swaminathan-Badal,padmanabhanleena@bhargava.com,16,No,0
ORD1122,8/16/2025,8/21/2025,CUST833,Neha Kar,Home Office,PROD9173,File Folder,Office Supplies,East,Gujarat,Vijayanagaram,1,3191,0,3191,2142.82,1048.18,Cash,Delivered,Nayar-Sarkar,battazansi@keer-viswanathan.info,13,No,0
ORD1123,5/16/2024,5/19/2024,CUST583,Niharika Lata,Home Office,PROD4116,Keyboard,Electronics,East,Tripura,Unnao,7,150,0,1050,660.63,389.37,UPI,Return,Varty-Prabhakar,harrison38@date.com,35,No,0
ORD1124,5/29/2025,5/31/2025,CUST896,Sanya Narain,Corporate,PROD2107,Stapler,Office Supplies,East,Himachal Pradesh,Mirzapur,2,1041,5,1977.9,1331.39,646.51,Net Banking,Pending,Koshy Group,triya79@kohli.biz,12,No,0
ORD1125,1/25/2025,1/31/2025,CUST932,Vansha Kala,Consumer,PROD5215,Headphones,Electronics,East,Rajasthan,Shahjahanpur,2,3952,10,7113.6,5290.03,1823.57,Cash,Return,Merchant LLC,lkale@dubey-deol.com,46,No,0
ORD1126,3/16/2025,3/21/2025,CUST249,Radhika Rau,Corporate,PROD4222,Sugar,Grocery,West,Gujarat,Singrauli,6,1740,15,8874,5345.66,3528.34,Net Banking,Pending,Dey-Bath,ogoyal@mohan.info,47,No,0
ORD1127,1/27/2025,2/3/2025,CUST395,Ekansh Kadakia,Consumer,PROD4335,Rice Bag,Grocery,West,Tamil Nadu,Kurnool,1,2765,10,2488.5,1725.14,763.36,Net Banking,Return,Comar Inc,oeshi69@palla-lalla.org,35,No,0
ORD1128,4/10/2025,4/13/2025,CUST214,Devika Kant,Consumer,PROD8645,Rice Bag,Grocery,West,Arunachal Pradesh,Nadiad,2,751,20,1201.6,794.47,407.13,Net Banking,Return,Ganesh PLC,ksaran@acharya-bahri.org,6,Yes,47
ORD1129,10/23/2025,10/25/2025,CUST913,Idika Gade,Home Office,PROD3612,Pan,Office Supplies,North,Gujarat,Raebareli,10,2589,10,23301,14625.2,8675.8,UPI,Cancelled,Balakrishnan and Sons,darshvasa@mohan.com,6,Yes,33
ORD1130,2/19/2026,2/22/2026,CUST182,Baljiwan Rastogi,Home Office,PROD7796,Bookshelf,Furniture,North,Meghalaya,Silchar,10,3648,5,34656,27921.44,6734.56,Net Banking,Pending,Babu-Ahluwalia,triyasengupta@rama.com,32,No,0
ORD1131,11/27/2025,11/29/2025,CUST669,Jasmit Chad,Consumer,PROD4221,Cooking Oil,Grocery,North,Punjab,Mathura,7,2704,15,16088.8,13693.27,2395.53,Credit Card,Pending,"Subramanian, Sundaram and Ratti",guhabanjeet@balay.info,39,No,0
ORD1132,8/10/2025,8/17/2025,CUST757,Lila Varghese,Home Office,PROD5180,Dining Table,Furniture,East,Maharashtra,Haldia,9,210,20,1512,1165.07,346.93,Credit Card,Delivered,"Shanker, Peri and Devan",aahanaagrawal@gour-dugar.net,50,No,0
ORD1133,4/4/2024,4/11/2024,CUST809,Balhaar Parmer,Home Office,PROD4283,Office Chair,Furniture,East,Sikkim,Vijayanagaram,7,3485,5,23175.25,14942.32,8232.93,Net Banking,Return,Lall Group,unni38@saraf.com,13,No,0
ORD1134,1/6/2025,1/8/2025,CUST840,Radhika Bhalla,Home Office,PROD2645,Stapler,Office Supplies,West,Kerala,Durgapur,8,1444,20,9241.6,8139.77,1101.83,Net Banking,Delivered,Mand-Sabharwal,elijahchahal@bhagat-patil.com,40,No,0
ORD1135,11/5/2024,11/8/2024,CUST269,Ijaya Din,Home Office,PROD5437,Monitor,Electronics,South,Goa,Raebareli,8,610,0,4880,3455.5,1424.5,Cash,Cancelled,"Dora, Mody and Vyas",neha98@naidu.org,8,Yes,50
ORD1136,10/5/2025,10/11/2025,CUST130,Ojasvi Sur,Home Office,PROD5160,Dining Table,Furniture,South,Meghalaya,Amritsar,2,2685,5,5101.5,3216.4,1885.1,Credit Card,Cancelled,"Madan, Karnik and Borah",vdhillon@shukla-sastry.com,48,No,0
ORD1137,12/5/2025,12/8/2025,CUST752,Oliver Ganesan,Corporate,PROD5300,Keyboard,Electronics,West,Uttarakhand,Farrukhabad,10,1189,10,10701,7883.43,2817.57,Credit Card,Delivered,Varty-Jhaveri,oeshibajwa@bansal.com,11,No,0
ORD1138,3/27/2025,3/29/2025,CUST918,Nirja Char,Home Office,PROD5884,Study Table,Furniture,West,Odisha,Guwahati,3,3243,0,9729,7661.13,2067.87,UPI,Pending,Dayal Inc,kaisathe@reddy.org,49,No,0
ORD1139,8/12/2025,8/13/2025,CUST256,Mohini Agrawal,Consumer,PROD7496,Cooking Oil,Grocery,West,Tamil Nadu,Gulbarga,10,3936,5,37392,25214.93,12177.07,Net Banking,Delivered,"Bhatnagar, Ramanathan and Raman",murtyisaiah@biswas.com,43,No,0
ORD1140,5/1/2024,5/5/2024,CUST263,Abhimanyu Khurana,Corporate,PROD5489,Sugar,Grocery,North,Uttar Pradesh,Kolkata,8,4288,20,27443.2,18586.73,8856.47,Credit Card,Cancelled,"Walla, Bawa and Rama",abhiram79@dani.net,28,No,0
ORD1141,11/18/2025,11/23/2025,CUST763,Darpan Bhasin,Corporate,PROD6812,Dining Table,Furniture,South,Chhattisgarh,Kurnool,4,3161,15,10747.4,7254.22,3493.18,UPI,Cancelled,Agrawal-Manne,gabaakshay@sani.com,12,No,0
ORD1142,2/28/2026,3/6/2026,CUST765,Orinder Bhattacharyya,Home Office,PROD9314,Juice Pack,Grocery,North,Karnataka,Tenali,2,4899,20,7838.4,5256.9,2581.5,Credit Card,Delivered,Prasad-Choudhry,glanka@iyengar.org,8,Yes,41
ORD1143,5/21/2024,5/22/2024,CUST585,Alka Naik,Consumer,PROD1899,Notebook,Office Supplies,East,Sikkim,Korba,9,1332,0,11988,9154.53,2833.47,UPI,Pending,Edwin and Sons,bmurthy@ramanathan.info,41,No,0
ORD1144,12/4/2025,12/6/2025,CUST426,Bishakha Jhaveri,Corporate,PROD6091,Calculator,Office Supplies,East,Tamil Nadu,Kirari Suleman Nagar,10,1140,10,10260,6573.56,3686.44,UPI,Cancelled,Merchant LLC,wriddhish79@mani.com,30,No,0
ORD1145,8/25/2025,8/29/2025,CUST809,Tanveer Merchant,Home Office,PROD1312,Dining Table,Furniture,North,Karnataka,Gaya,3,4932,10,13316.4,8316.48,4999.92,Net Banking,Delivered,"Parekh, Gill and Kohli",arjun30@prakash.biz,7,Yes,25
ORD1146,9/2/2025,9/9/2025,CUST298,Ishita Sachdeva,Home Office,PROD3621,Sugar,Grocery,West,Haryana,Vijayawada,10,4883,20,39064,25469.86,13594.14,Net Banking,Cancelled,Bhalla Ltd,hkapadia@lanka-kamdar.com,46,No,0
ORD1147,4/21/2025,4/23/2025,CUST170,Ekapad Sagar,Home Office,PROD6185,File Folder,Office Supplies,West,Nagaland,Pudukkottai,9,3258,10,26389.8,19172.93,7216.87,Net Banking,Return,Ghosh Group,anmoljhaveri@sachar.info,28,No,0
ORD1148,5/31/2025,6/7/2025,CUST403,Chaitanya Mody,Home Office,PROD2181,Headphones,Electronics,West,Haryana,Shimoga,4,2514,20,8044.8,7216.02,828.78,UPI,Cancelled,Ramakrishnan PLC,dmurthy@pai.org,30,No,0
ORD1149,12/12/2024,12/13/2024,CUST448,Tripti Ravel,Corporate,PROD5587,File Folder,Office Supplies,South,Maharashtra,Moradabad,6,867,15,4421.7,3179.49,1242.21,Net Banking,Cancelled,Deol Inc,gopal56@dutt.net,8,Yes,48
ORD1150,10/4/2025,10/11/2025,CUST965,Chaitaly Dubey,Consumer,PROD5347,Sugar,Grocery,West,Karnataka,Hospet,4,4964,20,15884.8,11644.48,4240.32,Credit Card,Delivered,Baria-Doshi,gabriel08@gola-majumdar.com,11,No,0
ORD1151,7/27/2025,8/3/2025,CUST398,Jatin Gour,Corporate,PROD6299,Calculator,Office Supplies,West,Rajasthan,Rewa,5,2285,0,11425,8409.74,3015.26,Credit Card,Return,"Behl, Mahajan and Wali",rnagy@dave-khanna.com,8,Yes,31
ORD1152,7/13/2025,7/18/2025,CUST573,Pranit Roy,Corporate,PROD1915,Pan,Office Supplies,South,Rajasthan,South Dumdum,6,582,5,3317.4,2866.94,450.46,UPI,Delivered,"Shenoy, Madan and Choudhary",modyjackson@tak.com,31,No,0
ORD1153,3/26/2026,3/27/2026,CUST332,Januja Sidhu,Consumer,PROD2260,Mouse,Electronics,North,West Bengal,Mysore,1,423,10,380.7,311.42,69.28,UPI,Return,Thaman Group,pmahal@kant-maharaj.com,23,No,0
ORD1154,10/5/2024,10/11/2024,CUST718,Ekantika Aggarwal,Home Office,PROD3174,Keyboard,Electronics,North,Chhattisgarh,Gandhinagar,5,3046,5,14468.5,11341.97,3126.53,Cash,Cancelled,Sami-Dora,mahikaprabhu@dalia.net,39,No,0
ORD1155,11/22/2024,11/23/2024,CUST557,Hema Jain,Corporate,PROD1963,Dining Table,Furniture,East,Tamil Nadu,Kavali,2,2715,10,4887,3036.57,1850.43,Credit Card,Pending,"Pillay, Dada and Chandran",dwagle@venkataraman.com,19,No,0
ORD1156,10/1/2025,10/4/2025,CUST759,Chandran Datta,Corporate,PROD2788,Keyboard,Electronics,West,Mizoram,Kanpur,1,1648,20,1318.4,1129.07,189.33,UPI,Delivered,"Kakar, Venkatesh and Barman",morarlipika@nagar-balakrishnan.com,19,No,0
ORD1157,12/15/2024,12/17/2024,CUST982,Praneel Brar,Corporate,PROD7540,Calculator,Office Supplies,East,Meghalaya,Gulbarga,6,2598,10,14029.2,12034.65,1994.55,Net Banking,Cancelled,Chanda PLC,tbumb@kapoor.com,2,Yes,49
ORD1158,5/6/2025,5/13/2025,CUST906,Yug Bassi,Consumer,PROD4264,Stapler,Office Supplies,West,Karnataka,Dibrugarh,5,2389,15,10153.25,8002.39,2150.86,Cash,Pending,Srinivas-Dayal,ipatla@sani.com,18,No,0
ORD1159,2/13/2026,2/15/2026,CUST968,Ganga Srivastava,Consumer,PROD2050,Bookshelf,Furniture,East,Tripura,Gangtok,6,1376,10,7430.4,5308.87,2121.53,Net Banking,Pending,"Dixit, Madan and Lanka",agole@pillay-nadkarni.com,6,Yes,37
ORD1160,10/21/2024,10/27/2024,CUST651,Yutika Tandon,Corporate,PROD6333,Monitor,Electronics,West,Goa,Medininagar,7,1117,15,6646.15,4021.01,2625.14,Credit Card,Return,Ganesh Inc,maanavraju@sarna-more.org,30,No,0
ORD1161,3/6/2026,3/13/2026,CUST635,Banjeet Barman,Corporate,PROD3499,Cooking Oil,Grocery,South,Tamil Nadu,Avadi,6,1386,20,6652.8,3995.68,2657.12,Net Banking,Cancelled,Patel-Mody,grewalalexander@chadha-saini.net,31,No,0
ORD1162,1/12/2026,1/14/2026,CUST210,Anamika Pau,Corporate,PROD8417,Juice Pack,Grocery,West,West Bengal,Tadepalligudem,5,3634,10,16353,11774.65,4578.35,UPI,Delivered,Luthra PLC,xkar@bail.com,31,No,0
ORD1163,7/5/2025,7/10/2025,CUST130,Fiyaz Jaggi,Home Office,PROD3601,Study Table,Furniture,West,Telangana,Pallavaram,6,4097,0,24582,19724.23,4857.77,Net Banking,Cancelled,Barad LLC,epathak@suresh-karan.com,27,No,0
ORD1164,7/26/2025,7/28/2025,CUST457,Logan Randhawa,Consumer,PROD5264,Rice Bag,Grocery,East,Bihar,Gandhidham,5,4192,5,19912,15695.05,4216.95,UPI,Pending,"Bahl, Mann and Balasubramanian",theodore26@raval.biz,12,No,0
ORD1165,8/26/2024,8/28/2024,CUST997,Gagan Datta,Home Office,PROD8374,Sugar,Grocery,South,Rajasthan,Sangli-Miraj & Kupwad,9,819,15,6265.35,5519.63,745.72,Credit Card,Delivered,Parmar Ltd,nigamethan@bhavsar.com,33,No,0
ORD1166,7/15/2025,7/22/2025,CUST704,Shivansh Rege,Consumer,PROD3284,Stapler,Office Supplies,West,Mizoram,Dibrugarh,5,2803,15,11912.75,10498.95,1413.8,Net Banking,Pending,Mukhopadhyay and Sons,hbath@buch.com,26,No,0
ORD1167,6/22/2025,6/26/2025,CUST892,Urvashi Brar,Corporate,PROD5588,Notebook,Office Supplies,South,Himachal Pradesh,Nagpur,4,1771,0,7084,6346.73,737.27,UPI,Pending,"Deol, De and Kamdar",periria@sur.net,0,Yes,48
ORD1168,12/30/2025,1/6/2026,CUST904,Dayamai Nagy,Home Office,PROD2475,Office Chair,Furniture,South,Jharkhand,Sagar,8,2290,15,15572,13221.7,2350.3,Credit Card,Delivered,"Bains, Atwal and Yohannan",vgera@narayan.com,48,No,0
ORD1169,1/11/2026,1/14/2026,CUST205,Theodore Nagi,Home Office,PROD3545,Laptop,Electronics,West,Telangana,Tiruvottiyur,2,1265,15,2150.5,1888.78,261.72,UPI,Return,Sengupta-Chaudhari,choudharyharrison@raghavan.com,45,No,0
ORD1170,12/3/2025,12/8/2025,CUST787,Ojas Choudhary,Home Office,PROD8767,Keyboard,Electronics,South,Jharkhand,Akola,1,137,10,123.3,89.06,34.24,Net Banking,Return,Minhas Ltd,rajeshri12@swamy.com,11,No,0
ORD1171,5/13/2025,5/16/2025,CUST123,Hemangini Wagle,Home Office,PROD2921,Headphones,Electronics,North,Assam,Gandhinagar,7,2792,10,17589.6,11667.69,5921.91,Net Banking,Delivered,Mittal PLC,saumya10@johal.org,4,Yes,50
ORD1172,3/9/2025,3/16/2025,CUST326,Kavya Lalla,Consumer,PROD5664,Office Chair,Furniture,South,Odisha,Ambarnath,6,3133,20,15038.4,9939,5099.4,Net Banking,Cancelled,"Sarraf, Devi and Shah",aadimohan@dube.info,9,Yes,34
ORD1173,1/15/2025,1/21/2025,CUST368,Maanav Master,Consumer,PROD5073,Rice Bag,Grocery,North,West Bengal,Bellary,1,908,5,862.6,550.61,311.99,Net Banking,Return,"Chaudhari, Naik and Lalla",hpradhan@nagi.org,50,No,0
ORD1174,4/14/2024,4/16/2024,CUST684,Jatin Randhawa,Consumer,PROD8844,Monitor,Electronics,East,Sikkim,Motihari,3,253,10,683.1,509.42,173.68,Credit Card,Pending,Venkataraman Group,dassbhavini@nadkarni-kurian.com,46,No,0
ORD1175,9/3/2024,9/5/2024,CUST662,Yadavi Goda,Home Office,PROD5198,Monitor,Electronics,North,Mizoram,Khandwa,8,3537,20,22636.8,16222.53,6414.27,Credit Card,Cancelled,"Bail, Nair and Bora",natarajantanvi@dasgupta.com,20,No,0
ORD1176,7/14/2025,7/20/2025,CUST928,Panini Kohli,Corporate,PROD8731,Cooking Oil,Grocery,North,Goa,Bijapur,2,2085,0,4170,3367.24,802.76,UPI,Delivered,"Thakur, Sahni and Morar",neelimaagrawal@sen.com,32,No,0
ORD1177,8/11/2024,8/17/2024,CUST994,Ati Lalla,Corporate,PROD4431,Juice Pack,Grocery,North,Jharkhand,Karaikudi,4,186,10,669.6,452.52,217.08,Net Banking,Return,Krishna Ltd,faraj90@dhar.com,33,No,0
ORD1178,3/20/2026,3/22/2026,CUST866,Onkar Sinha,Corporate,PROD2325,Sofa,Furniture,North,Tamil Nadu,Narasaraopet,9,578,0,5202,4260.9,941.1,Net Banking,Cancelled,"Anand, Varkey and Nath",ladlikade@kaur.net,19,No,0
ORD1179,1/28/2025,1/30/2025,CUST860,Om Ghose,Consumer,PROD6271,Sofa,Furniture,South,Punjab,Guna,5,3808,15,16184,14395.22,1788.78,Net Banking,Delivered,Choudhury-Patil,kadehenry@contractor-karan.com,44,No,0
ORD1180,12/27/2024,1/1/2025,CUST833,Mugdha Date,Corporate,PROD9896,Juice Pack,Grocery,North,Himachal Pradesh,Sultan Pur Majra,3,4265,15,10875.75,7776.02,3099.73,Net Banking,Pending,Comar LLC,jalsa76@mahal.com,10,No,0
ORD1181,2/14/2026,2/18/2026,CUST728,Anirudh Wason,Consumer,PROD2795,Cooking Oil,Grocery,West,Goa,Panihati,1,3219,0,3219,2825.27,393.73,Net Banking,Return,Murty and Sons,binakarpe@ratta.com,43,No,0
ORD1182,11/26/2024,11/27/2024,CUST446,Aishani Narayanan,Consumer,PROD5803,Calculator,Office Supplies,West,Uttarakhand,Kavali,5,4157,20,16628,13303.12,3324.88,UPI,Return,Sunder-Sharaf,ybhavsar@raju-wason.com,45,No,0
ORD1183,11/20/2025,11/25/2025,CUST403,Yadavi Din,Home Office,PROD2856,Pan,Office Supplies,North,West Bengal,Khammam,10,4540,10,40860,35381.36,5478.64,Cash,Return,"Sagar, Srinivas and Dewan",chanakyabadal@mistry.com,5,Yes,23
ORD1184,9/29/2024,10/6/2024,CUST987,Kala Wable,Consumer,PROD9364,Monitor,Electronics,East,Jharkhand,Hospet,5,2871,0,14355,9044.24,5310.76,Credit Card,Return,Swamy-Apte,painidra@mannan.info,18,No,0
ORD1185,9/9/2025,9/16/2025,CUST344,Vyanjana Hayre,Home Office,PROD6082,Study Table,Furniture,North,Karnataka,Jodhpur,3,1795,0,5385,3280.47,2104.53,Cash,Cancelled,Acharya Ltd,chandanibhatti@ghosh-jani.com,32,No,0
ORD1186,6/9/2024,6/14/2024,CUST143,Atharv Karnik,Corporate,PROD5229,Laptop,Electronics,West,Nagaland,Muzaffarpur,9,1524,5,13030.2,8157.46,4872.74,Net Banking,Cancelled,"Lall, Rajan and Palan",thomas34@mand-johal.com,4,Yes,41
ORD1187,8/27/2024,9/2/2024,CUST965,Baljiwan Gara,Home Office,PROD3402,Pan,Office Supplies,East,Madhya Pradesh,Barasat,1,1302,20,1041.6,726.72,314.88,Credit Card,Pending,"Kuruvilla, Wali and Sami",ekanshpalla@chhabra.com,6,Yes,44
ORD1188,2/21/2026,2/27/2026,CUST271,Anthony Mahajan,Consumer,PROD7765,Office Chair,Furniture,South,Meghalaya,Rajkot,10,4371,0,43710,33446.29,10263.71,Net Banking,Return,"Rastogi, Sawhney and Walia",hmalhotra@bhandari.biz,40,No,0
ORD1189,7/14/2024,7/16/2024,CUST137,Zinal Bhargava,Corporate,PROD6365,Mouse,Electronics,West,Nagaland,Anantapuram,7,3902,20,21851.2,19122.47,2728.73,UPI,Pending,"Nazareth, Vora and Bath",neelima88@shenoy.com,33,No,0
ORD1190,10/28/2024,11/2/2024,CUST786,Xavier Narain,Corporate,PROD3840,Juice Pack,Grocery,South,Chhattisgarh,Parbhani,1,203,0,203,175.64,27.36,UPI,Delivered,Oza Group,hgaba@goel.com,4,Yes,26
ORD1191,5/13/2025,5/20/2025,CUST555,Ekaja Menon,Consumer,PROD7917,Juice Pack,Grocery,South,Assam,Sikar,9,3580,0,32220,19977.77,12242.23,Cash,Delivered,Natarajan-Raj,hgrewal@chandra-jani.biz,39,No,0
ORD1192,9/21/2025,9/26/2025,CUST401,Ria Basak,Consumer,PROD6827,Office Chair,Furniture,East,Goa,Tinsukia,5,1268,0,6340,5482.72,857.28,Cash,Pending,Kothari-Zacharia,ckale@uppal.biz,3,Yes,50
ORD1193,4/2/2025,4/5/2025,CUST544,Pahal Walla,Corporate,PROD1303,Cooking Oil,Grocery,North,Sikkim,Bellary,7,4555,15,27102.25,17606.44,9495.81,Credit Card,Return,"Hegde, Banik and Srivastava",zaid93@bajwa.net,42,No,0
ORD1194,11/21/2025,11/28/2025,CUST540,Tanvi Magar,Home Office,PROD7444,Pan,Office Supplies,West,Jharkhand,Muzaffarnagar,10,3180,20,25440,21055.6,4384.4,Cash,Cancelled,Thakkar-Balan,soodisaiah@tella.com,28,No,0
ORD1195,11/18/2024,11/22/2024,CUST182,Jagrati Pradhan,Corporate,PROD9625,File Folder,Office Supplies,South,Uttar Pradesh,Varanasi,10,2517,0,25170,15376.82,9793.18,Net Banking,Delivered,Khatri Group,pallavi34@chada.com,3,Yes,23
ORD1196,5/6/2025,5/10/2025,CUST753,Triya Pant,Corporate,PROD5518,Sofa,Furniture,North,Gujarat,Bharatpur,2,4602,10,8283.6,5431.52,2852.08,Credit Card,Pending,Venkataraman Ltd,nairyutika@kala.com,9,Yes,29
ORD1197,1/19/2026,1/20/2026,CUST499,Faraj Gour,Corporate,PROD4622,Headphones,Electronics,West,Uttarakhand,Buxar,1,1573,15,1337.05,900.25,436.8,UPI,Return,"Chaudhari, Banik and Pingle",moresara@setty.org,26,No,0
ORD1198,8/3/2024,8/9/2024,CUST812,Jeremiah Jha,Corporate,PROD7593,Rice Bag,Grocery,North,Himachal Pradesh,Coimbatore,9,4900,20,35280,23193.07,12086.93,Credit Card,Pending,"Barman, Balasubramanian and Das",mmajumdar@hayre-kata.biz,7,Yes,22
ORD1199,8/11/2024,8/13/2024,CUST151,Urishilla Master,Consumer,PROD9084,Pan,Office Supplies,North,Rajasthan,Hyderabad,3,1384,5,3944.4,3188.01,756.39,UPI,Cancelled,Ganesan-Naidu,oliver50@randhawa-johal.com,4,Yes,34
ORD1200,1/7/2025,1/8/2025,CUST589,Jack Sama,Corporate,PROD3145,Notebook,Office Supplies,South,Andhra Pradesh,Ghaziabad,9,2972,15,22735.8,15788.83,6946.97,UPI,Pending,Choudhury and Sons,amol71@pillai-agate.net,50,No,0
ORD1201,10/21/2025,10/26/2025,CUST869,Jhalak Rattan,Corporate,PROD3659,Stapler,Office Supplies,West,Punjab,Shimoga,9,1819,10,14733.9,9327.82,5406.08,UPI,Cancelled,Hegde Group,zseth@sankar-sarkar.com,21,No,0
ORD1202,11/6/2024,11/10/2024,CUST815,Matthew Sarkar,Home Office,PROD2872,Stapler,Office Supplies,East,Sikkim,Gulbarga,2,4496,0,8992,6441.49,2550.51,UPI,Delivered,Memon and Sons,ranbirhayre@tank.net,38,No,0
ORD1203,10/23/2025,10/26/2025,CUST933,Ayushman Tandon,Home Office,PROD1641,Notebook,Office Supplies,East,Uttarakhand,Mehsana,10,3716,0,37160,23761.78,13398.22,Credit Card,Pending,Bora Inc,fariq84@wason-bhakta.info,34,No,0
ORD1204,2/20/2025,2/22/2025,CUST629,Indira Murthy,Home Office,PROD9784,Notebook,Office Supplies,North,Arunachal Pradesh,Hubli–Dharwad,8,1460,5,11096,9223.87,1872.13,Cash,Cancelled,Kashyap Ltd,zachariahfrado@bhat.biz,0,Yes,27
ORD1205,11/8/2025,11/9/2025,CUST409,Vasudha Tailor,Consumer,PROD8520,Cooking Oil,Grocery,South,Kerala,Medininagar,6,4929,5,28095.3,19637.09,8458.21,Cash,Return,Shere Ltd,charitamann@choudhry.com,12,No,0
ORD1206,7/15/2025,7/17/2025,CUST557,Reva Devi,Corporate,PROD1337,File Folder,Office Supplies,West,West Bengal,Karaikudi,6,3821,10,20633.4,17796.83,2836.57,Net Banking,Pending,Subramanian-Patel,william68@ganguly-khurana.com,44,No,0
